job_id,exp_lvl_id,emp_type_id,cmp_size_id,comp_loc_id,emp_residence_id,industry_id,remote_ratio,edu_level_id,primary_lang_id,manages_people,team_size,certifications_count,weekly_hours,salary_usd,equity_offered_pct,bonus_pct,job_satisfaction_score
6,1,1,3,2,6,5,0,2,4,1,7,1,47.6,64511,0.181,11.8,4.6
11,2,2,2,8,6,1,100,1,4,0,12,3,46.9,204268,0.012,14.1,10
10,4,2,3,1,3,5,100,1,1,0,11,1,39.6,33260,0.043,5.2,7.1
4,3,2,3,2,2,1,100,2,1,0,6,0,45.6,101718,0.116,5.1,5.5
2,2,2,2,10,9,1,100,2,1,0,7,3,55.1,174046,0,11.9,4.3
3,4,2,1,1,3,7,100,3,1,0,6,2,50.9,24578,0.451,10.7,4
1,4,2,3,11,11,5,0,2,1,0,3,3,41.5,61896,0.119,5.5,6.3
4,2,2,2,2,2,1,0,2,5,0,13,1,50.5,192161,0,10.1,6.3
3,2,2,3,2,2,5,0,2,1,0,5,2,36.5,195112,0.15,15.6,7.5
10,2,3,2,5,1,5,100,1,1,0,8,0,49.4,142380,0.04,12.4,6
11,4,2,3,5,1,6,0,1,1,0,10,0,31.2,120096,0.258,8.9,9.7
6,4,3,3,6,5,1,0,1,2,0,8,2,45.4,92031,0.028,6.3,6.3
1,3,2,3,5,1,5,0,1,1,0,10,0,37.6,58697,0.112,0.1,2.9
5,1,2,2,3,10,8,0,1,1,1,12,2,48.2,45182,0.007,14.3,7.1
4,2,1,3,9,8,8,0,1,1,0,5,1,43.3,38562,0.109,7.4,6
1,3,2,3,3,10,1,50,2,5,0,6,3,43.3,30906,0.167,5.3,5.8
11,3,3,3,11,3,3,100,2,4,0,11,2,41,53986,0.157,15,5.7
1,4,2,2,2,2,2,50,2,1,0,9,0,40.4,102424,0.039,14.3,4.9
4,4,2,3,3,10,5,50,2,2,0,9,2,45.6,34844,0.082,4.3,6.6
9,4,2,2,7,7,3,50,1,2,0,7,0,55.2,86338,0,7.7,4.6
3,2,2,3,2,2,5,0,1,7,1,2,5,39.6,150569,0.077,15,8.3
7,4,2,3,7,7,5,100,3,1,0,10,2,42.9,83383,0.128,9.7,6.4
1,4,3,1,2,2,5,100,2,3,0,6,0,45.2,84894,0,9.3,5.9
1,4,3,3,7,7,5,0,1,1,0,7,5,46,76294,0.201,3.5,5.5
11,2,2,2,1,6,5,100,2,1,0,8,2,43.5,61853,0,17.2,4.9
9,2,2,1,5,1,7,0,2,1,0,7,2,40.2,138035,0.893,12.2,9.5
5,2,2,1,2,2,4,0,3,1,0,5,2,40.1,80755,0.643,13.6,4.5
1,5,2,1,2,2,2,50,2,1,1,11,1,47.1,116777,0.338,16.2,6.7
1,2,2,3,2,2,7,50,1,1,0,11,3,47.2,163871,0.077,12,6.1
4,4,2,3,1,3,5,50,5,1,0,11,2,30.9,42467,0.157,5.5,6.2
4,1,2,3,3,10,1,100,5,2,1,10,1,40.1,72920,0.057,16.5,8.5
1,2,2,3,10,9,2,50,5,1,0,8,1,49.2,64989,0.079,8.8,9.5
1,2,2,3,8,6,1,0,2,1,0,8,1,36.2,85262,0.052,16.2,5.8
5,1,2,3,1,3,5,0,1,1,1,9,2,41.2,44017,0.021,13.1,6.6
4,1,2,2,11,11,5,50,1,1,1,6,5,43.4,205833,0.024,8.1,5
8,4,2,3,2,2,9,50,5,2,0,12,0,45.4,132080,0.071,9.6,5.6
11,3,2,1,2,5,6,0,2,1,0,11,1,45.9,89403,0.313,8.3,5.6
10,2,2,3,1,3,1,0,1,1,0,7,1,50.8,39966,0.069,18.8,3.1
12,2,2,1,3,6,8,100,2,5,0,9,2,42.1,53897,0.576,10.6,8.3
1,4,2,2,11,11,9,0,2,4,0,9,0,44.9,74491,0.031,9.2,9.5
3,4,2,2,2,2,1,100,2,2,0,10,1,44.1,259057,0.006,9.4,9.2
3,3,2,3,12,12,7,0,1,1,0,7,2,38.2,45215,0.141,2.5,6.4
10,4,2,1,3,10,8,100,1,1,1,10,3,33.7,26850,0.189,13.7,6.3
6,5,2,2,2,2,5,0,4,2,1,12,2,45,154728,0.014,16,5.4
4,3,4,1,2,6,5,0,1,4,0,7,3,42.1,103053,0.168,7,6.6
11,1,2,3,5,2,1,100,2,1,1,9,0,40.8,200105,0.013,11.7,9.5
1,2,3,2,6,5,5,0,1,1,0,5,2,50.2,77966,0,12.6,7.2
11,4,2,2,2,2,2,50,1,7,0,5,1,40.9,143738,0.092,8.1,6.5
6,2,2,2,10,9,1,0,2,2,0,12,1,55.1,89626,0.052,14.2,6.9
1,5,3,3,5,1,1,0,2,1,1,8,1,47.9,140591,0.051,13,7.3
3,1,3,3,2,2,1,0,1,1,1,8,2,48.6,256048,0.105,16.3,6.1
3,2,2,3,2,2,1,100,3,1,0,7,2,43.5,180468,0,8.1,10
10,4,2,1,1,3,6,0,1,7,0,8,2,53.6,28783,0.276,10.9,6.6
11,5,3,2,2,2,5,100,3,2,1,9,1,49,261041,0.053,19.1,7.1
7,2,2,3,2,2,1,50,1,1,1,8,1,47.7,178467,0.046,12,9.6
9,1,2,2,8,6,2,50,1,2,1,12,5,45.2,118678,0.027,11.2,7.3
3,3,2,3,8,6,1,50,5,1,0,9,1,36,79425,0.081,5.8,7
1,2,1,3,2,2,5,0,2,2,0,10,2,36.7,84673,0.071,12.3,6.4
10,5,3,3,3,7,5,0,2,1,1,6,4,45.6,57167,0,20.2,4.5
6,3,2,2,1,3,3,0,5,1,0,5,1,48.2,26088,0,2.3,6
12,4,2,3,2,2,6,100,3,2,1,12,0,43.9,169098,0.163,6.7,7.1
5,3,2,3,6,5,6,50,2,4,0,4,0,54.7,44524,0.122,3.3,7.2
3,4,2,3,3,3,1,100,2,3,0,10,2,42,41323,0,10.2,6.6
10,4,2,3,12,12,9,0,4,1,0,7,2,45.3,52413,0.038,13.8,4.7
11,2,2,2,2,2,5,0,4,1,0,9,4,54.3,169360,0.065,13.8,5.5
3,2,4,2,2,5,4,100,2,1,1,15,3,40.7,115110,0.045,17.3,8.4
10,2,2,2,4,4,5,0,1,1,0,9,1,56.7,131812,0.073,14,6.3
4,4,2,3,5,1,2,50,1,4,0,10,2,40,67264,0.145,13.7,6.7
2,2,2,3,1,3,2,100,2,1,0,2,2,47.8,45680,0.005,9.8,8.1
10,4,2,2,3,10,5,0,1,1,0,12,0,35.3,50354,0.061,6.8,7.2
1,4,2,3,4,4,1,50,2,2,0,12,1,45.6,82142,0,12.4,6.9
1,1,3,3,11,11,5,50,2,1,1,10,1,53.9,122613,0.099,20.9,5.3
12,4,2,1,1,3,9,50,2,2,0,5,1,43.6,31268,0.856,10.9,4.5
4,5,2,3,1,3,1,0,5,1,1,5,2,54.4,59685,0.118,17.1,6.2
2,2,2,2,2,2,6,100,1,1,1,8,0,39.9,253377,0,10.2,7.6
4,1,1,1,6,8,7,100,2,1,1,5,1,47.4,60598,0.216,5.7,7.3
3,2,2,3,2,2,5,100,2,2,0,5,2,46,149213,0.104,15.9,7.4
10,1,2,1,5,1,1,0,3,1,1,12,1,49.1,110235,0.424,12.3,6
3,4,3,2,1,3,1,50,2,2,0,8,1,39,39439,0.06,8.4,4.7
7,4,2,2,2,2,4,100,2,1,0,6,1,45.6,119895,0,3.9,8.7
5,4,2,3,2,2,8,100,3,2,0,5,2,52.2,93634,0.161,4.8,6.1
12,1,2,3,2,2,5,0,2,3,1,5,3,53.6,237862,0.009,13.1,5.4
9,4,2,3,5,1,9,50,3,1,0,7,2,47.4,83636,0.091,10.5,5.6
10,1,2,1,2,2,5,0,2,1,1,8,5,32.2,136683,0.304,13.1,9.3
5,1,1,1,1,3,9,100,2,1,1,7,1,37.6,26087,0.377,13.8,5.6
5,2,2,3,1,3,7,50,5,3,0,7,2,40.6,45767,0.108,11.7,6
2,4,1,2,1,3,5,0,2,7,0,7,1,37.5,26812,0.037,8.3,7.6
8,1,3,2,6,5,5,50,1,2,1,9,3,41.6,199586,0,9.7,8.6
10,2,2,3,9,5,1,100,1,1,0,4,3,39.7,80205,0.032,16,7.2
10,2,2,3,2,2,2,50,5,1,0,11,3,46.8,138750,0.06,10,8.7
8,2,2,3,7,7,6,0,3,1,0,4,0,51.6,98425,0.1,9.7,6.9
3,3,3,1,5,1,6,0,1,1,0,7,1,42.1,40174,0.241,8.5,4.2
8,4,1,3,10,2,3,100,1,1,0,8,1,47.9,41399,0,5.4,8
3,4,2,1,4,4,5,50,2,1,0,6,1,52,88526,0.554,11.2,4.9
3,3,2,2,11,11,5,0,1,1,0,9,4,32.6,67154,0.028,5.3,6.4
9,2,2,2,11,11,9,0,1,1,0,3,5,44.5,150802,0,14.6,6.9
3,4,2,3,8,6,5,0,1,1,0,14,2,40.8,86555,0.167,8.4,8.6
1,3,2,2,2,2,1,50,1,4,0,8,0,46.9,91931,0.007,9.7,7.7
3,4,1,2,2,2,1,50,1,1,0,5,2,33.8,95069,0.021,21.2,6.4
1,1,2,2,2,2,5,50,5,2,1,6,6,48.4,201474,0.015,10.3,8
6,4,2,2,5,2,10,0,2,1,1,9,4,37.4,72683,0.003,13.5,6.9
6,4,3,2,2,2,5,0,1,1,0,8,2,48.8,133373,0.075,9.4,7.1
10,3,2,1,2,2,6,0,1,1,1,5,1,44,41948,0.195,0,4.7
4,3,2,2,7,7,2,0,1,2,0,4,1,56.4,41252,0.018,8.3,2.6
9,2,2,2,6,5,5,0,4,3,0,5,1,42.4,128969,0.053,6.5,8.1
10,2,2,2,4,4,8,0,1,1,0,8,3,42.3,88988,0,11.1,6.3
10,2,2,3,6,5,5,100,4,1,0,5,3,38.4,105353,0.038,4.3,6.3
1,5,4,2,5,1,7,100,2,1,1,8,1,55.9,119942,0.033,24.2,5.7
8,2,2,3,2,2,5,100,1,5,0,9,2,48.8,208418,0.044,19.4,6.7
3,3,2,1,1,3,8,50,4,3,1,7,3,51.2,21966,0.284,0.6,5
1,2,2,3,11,11,2,100,2,1,0,13,2,40.1,77251,0.033,13.3,8.6
1,2,2,3,8,6,8,50,1,2,0,6,2,52.5,58617,0.117,13,6.7
10,4,2,3,2,2,4,100,1,1,0,7,3,42.8,94612,0.085,13.2,4.9
11,5,2,3,9,8,3,0,2,1,1,10,2,52.4,110523,0.14,22,8.6
1,1,2,3,3,10,9,0,1,1,1,10,3,41,38883,0.021,16.3,4.4
11,2,2,1,8,6,5,50,1,1,0,8,5,48.8,79007,0.347,11.9,8.6
7,4,2,1,6,5,5,0,2,1,0,5,4,37.1,88961,0.364,7.7,6.6
11,2,2,2,11,11,9,100,1,6,0,8,4,50.7,110316,0.014,8.3,4.9
1,4,2,3,2,2,5,0,1,2,0,10,4,46.4,101758,0.177,18.4,7
1,4,2,1,8,6,8,50,5,2,0,8,0,45.3,59891,0,15.4,8.5
4,4,2,3,11,11,4,0,1,1,0,11,3,41.5,68168,0.06,10.2,6.1
3,2,2,2,5,1,5,0,1,2,0,10,4,54.8,111534,0.003,6.6,4.6
1,2,2,2,7,9,1,100,2,1,0,7,1,44.2,83862,0.055,10,6.2
10,2,2,1,10,9,6,100,4,7,0,9,2,45.2,112342,0.763,15.1,8.6
5,4,2,1,2,2,5,0,2,1,0,16,0,60.8,106026,0.105,12.2,4.9
11,1,2,3,2,2,5,100,5,3,1,3,3,43.5,177564,0.116,17.9,9.2
12,4,2,3,8,2,5,100,1,1,0,8,1,45.4,114653,0.131,10,7.3
4,4,2,3,2,2,5,100,2,1,0,8,1,36.4,158984,0.28,11.5,9
1,2,2,2,1,3,4,0,2,1,0,9,3,40.5,36373,0,10.9,6.4
11,2,3,3,2,2,5,0,1,1,0,10,4,48.8,161876,0.263,15.2,8.2
3,3,4,1,3,10,2,50,3,1,0,4,2,42.2,19728,0.278,7.1,5.7
4,2,2,3,2,2,4,50,1,2,0,8,1,46.1,110412,0.011,10,6.4
6,2,2,1,8,6,1,50,2,5,0,9,1,45.3,103270,0.365,11.6,6.5
7,4,2,3,1,3,4,0,1,2,0,10,2,40.4,29171,0,14.4,5.5
5,3,2,3,8,6,1,100,1,1,0,7,1,37.7,47058,0.113,11.6,6.2
6,3,2,1,10,9,7,50,1,3,0,5,2,37.9,35800,0.28,5,5.5
11,4,2,1,3,10,5,0,2,1,0,7,0,37.7,42195,0.571,8.5,5.4
1,4,2,2,2,2,2,0,1,1,0,4,4,40.7,93489,0.018,10,7.6
9,3,2,3,3,10,5,0,1,2,0,8,3,38.5,32249,0.072,1,2.7
12,4,2,2,6,5,1,0,1,6,0,4,2,32.6,109701,0.025,10.4,7.5
10,4,2,2,3,10,6,0,1,1,0,8,2,35.6,39704,0.049,9.6,5.4
7,2,2,2,2,2,6,50,2,1,0,6,2,47.7,206925,0.013,10.2,8.4
8,1,2,3,6,1,5,100,1,3,1,7,0,56.5,161586,0,14.1,6.4
4,2,2,1,8,6,5,0,4,1,0,9,1,31.1,119637,0.493,13.3,8.7
3,3,2,3,1,3,1,50,3,1,0,10,1,45.5,24626,0.086,9.5,5.3
4,3,2,3,6,5,6,0,2,1,0,6,2,32.7,67145,0.226,14.8,6.6
3,4,2,3,12,12,6,0,1,1,0,8,1,51.2,67590,0.017,14.9,4.1
1,4,2,2,11,11,4,50,2,6,0,8,0,48.5,64820,0.074,15,6.5
1,2,2,1,2,2,6,0,2,1,0,5,0,48.6,124257,0.191,11.5,7.5
8,2,3,3,2,2,4,50,1,1,0,5,2,51.6,126713,0.046,13.7,8.7
2,2,2,3,9,8,9,100,5,1,0,9,5,38.2,61377,0.065,6.5,9.3
7,4,2,3,4,2,5,100,1,1,0,6,2,40.9,116807,0.101,4.8,7.2
12,3,2,3,2,7,10,100,1,1,0,10,1,39.3,76281,0,4.1,7.4
4,4,2,2,4,4,7,0,2,2,0,5,0,42.8,79489,0.021,8.4,6.3
9,3,2,3,2,2,4,0,3,1,0,9,2,43.8,91042,0.116,5.7,4.1
1,2,2,3,6,5,5,0,1,2,0,4,3,38.8,75226,0.153,10.8,6.1
7,3,4,3,6,5,5,100,4,3,1,10,1,51.7,61864,0.086,0,5.8
4,4,2,1,10,9,5,50,3,1,0,8,1,35,77112,0,6.7,6.8
3,4,2,2,6,5,1,50,1,1,0,7,1,50.5,107040,0.038,5.9,6.2
12,4,2,3,1,3,1,50,1,1,0,3,2,42.5,35678,0.052,13.6,6.7
4,4,2,1,2,2,4,50,1,2,0,10,3,40.7,82411,0,5.2,5.8
3,2,2,3,1,3,2,50,5,1,0,8,3,48.9,49490,0.063,16.3,8
4,4,2,1,3,10,5,50,1,2,0,8,2,34.3,30442,0.293,5.7,5.9
10,4,4,3,6,11,5,0,5,1,0,6,0,47.4,114382,0.064,12.4,6.1
11,2,2,3,2,2,1,0,2,1,0,7,3,40.7,163376,0.18,11.8,7
11,4,4,3,1,3,1,0,1,1,0,9,0,39.5,23684,0.271,8.5,6.7
4,3,2,2,2,6,7,100,1,3,0,7,1,42.9,129655,0.04,10.1,7
4,4,2,3,1,3,3,50,1,2,1,8,2,49.7,26823,0.171,11.7,7.2
10,1,2,3,5,1,5,0,3,1,1,9,2,59.1,117914,0,16.1,5.7
4,4,3,2,1,3,7,100,1,3,0,8,6,37,47431,0.081,16,9
12,3,2,3,7,7,5,0,1,1,0,6,1,26,47494,0,2.8,6.6
3,2,2,2,1,3,4,0,3,1,0,4,1,49.6,46138,0.028,7,5.1
1,2,4,1,1,3,1,50,2,2,0,6,3,41.4,27756,0.425,13.9,6.9
10,3,1,1,12,2,5,100,2,2,0,9,2,47.6,29513,0.678,5.7,6.2
3,2,2,3,11,11,5,0,2,2,0,6,1,53.3,125374,0.058,5.9,6.6
3,2,2,2,8,6,4,50,5,1,0,3,3,51.7,105774,0.029,9,7
3,2,3,3,7,7,5,0,1,1,0,10,3,35,93816,0.026,8.7,5.8
11,4,2,2,2,5,5,100,2,1,0,10,3,37.9,156388,0.034,9,8.6
4,1,4,3,2,2,1,0,1,3,1,8,1,50.7,129328,0.005,18.9,5.7
4,4,2,3,2,3,5,100,3,6,0,10,1,35.6,106200,0.207,12.5,6.8
4,2,2,3,8,6,1,50,2,1,1,11,2,48,153385,0,9.9,6.7
11,1,1,3,1,3,1,0,1,1,1,3,4,40.3,44732,0.085,12.1,5
10,1,2,3,9,8,7,100,2,1,1,5,4,55.2,115316,0.1,18.1,9.2
12,2,4,3,1,6,6,100,1,1,0,5,1,47.2,33327,0.022,18.3,4.7
9,1,2,3,10,9,1,50,5,1,1,8,3,45.7,263082,0.126,12.6,7.2
4,3,2,2,11,11,5,100,1,1,0,9,0,44.5,70698,0,4.1,7.5
10,4,2,2,7,7,2,0,2,1,0,7,2,30.2,91245,0.036,11.6,7.1
12,4,3,1,2,2,6,50,2,2,0,12,2,41.1,129144,0.302,9.5,6.9
2,2,1,2,1,3,7,0,1,1,0,9,2,39.2,21757,0.032,11.7,9.1
5,4,2,3,2,2,1,0,2,1,0,14,2,50.1,120583,0.049,7,5.4
10,2,4,2,2,2,7,0,5,2,0,8,4,34.6,184947,0.05,9.6,7
11,3,2,1,6,6,4,50,1,3,0,10,2,36.2,47687,0.073,8.2,4.9
4,2,2,3,11,11,4,0,1,1,0,6,4,46.7,72901,0.221,12.5,5.3
10,3,2,1,10,9,10,0,1,4,0,10,3,54.5,51917,0.221,10,4.9
2,4,3,1,2,2,5,100,1,1,0,7,2,43.4,116217,0.042,15.1,8.9
3,5,2,2,10,9,5,100,2,1,1,9,0,49.6,206932,0.01,22.1,7.9
9,4,2,2,1,3,4,0,1,5,0,8,2,52.7,29489,0,10.7,2.8
4,2,2,3,12,2,5,100,1,1,0,4,2,50.6,57908,0.125,16.3,5.8
4,5,2,3,2,2,1,50,5,6,1,7,2,47.8,265904,0.148,17.3,6.8
1,2,2,3,7,7,10,0,4,1,0,6,1,50.4,72027,0.141,7.3,5.7
3,3,2,3,2,2,10,0,1,2,0,5,1,32.4,84361,0.215,9.7,4.7
3,4,2,2,10,9,5,50,4,4,0,8,1,40.3,95206,0,15.5,6.4
10,1,2,3,5,1,1,0,3,1,1,8,4,41.9,192606,0.179,20.4,8.6
7,3,1,3,2,2,2,100,1,6,0,7,3,38.4,45527,0.065,0,7.8
9,3,2,3,2,2,8,50,2,3,0,7,4,40.2,115343,0.144,6.4,9.1
9,1,3,3,8,6,1,0,2,1,1,8,2,53.4,154193,0.224,10.7,7.3
3,1,2,3,3,10,7,0,1,1,1,6,2,54.5,62337,0.079,21.4,6.4
4,4,2,3,1,3,6,0,2,3,0,7,1,46.5,43021,0.165,12.2,5.6
12,3,2,3,1,3,9,50,3,2,0,8,0,44.7,16994,0.114,0,2.8
7,3,2,3,1,3,5,100,2,1,0,6,0,46.7,40934,0.205,18.9,5.4
5,2,2,2,5,1,1,0,2,1,0,13,2,48.2,174315,0.033,9.7,5.5
10,4,2,3,2,2,6,100,2,6,0,5,4,49.5,111223,0.059,5.4,7.1
9,3,2,1,2,1,1,100,1,1,0,4,5,46.3,112748,0.897,11.2,7.1
3,4,2,1,1,3,8,50,4,2,0,8,2,47.2,23398,0.18,12.6,4.9
10,4,2,3,11,11,1,100,1,2,1,8,0,47.2,124627,0.217,10.2,4.6
1,1,1,2,2,2,6,0,1,1,1,6,2,37.3,75165,0.046,21.3,7.4
6,2,2,2,3,10,5,0,1,2,0,2,1,44.5,47463,0.017,10.5,4
3,2,2,3,6,5,3,0,1,1,0,7,3,47.1,86701,0.072,8.1,6.3
5,2,1,1,2,2,7,100,2,1,0,4,1,48.1,61332,0.268,9.1,3.3
3,1,4,3,1,3,5,100,2,1,1,6,1,40.9,64860,0.111,24.7,9.2
10,2,4,2,2,2,3,50,2,1,0,6,2,47.2,114747,0.014,19.5,6.9
11,4,2,2,7,2,10,100,1,6,0,10,2,43.3,94054,0,9.9,5.8
4,4,2,2,2,2,5,0,2,2,0,8,2,48.2,113072,0,10.1,4.7
10,3,1,3,2,2,1,100,1,1,0,5,3,42.3,67991,0.181,5.9,6.1
12,3,2,2,4,4,1,0,1,1,0,5,1,45.2,56116,0,4.6,6.6
11,2,2,3,1,3,8,0,4,2,0,10,2,35,32076,0.275,16.7,5.9
1,2,2,3,2,3,10,50,4,1,0,10,3,41.8,111276,0.189,9.3,6
10,4,2,3,11,11,9,100,3,1,0,6,2,43.2,66448,0.11,16.4,7
9,2,2,3,2,2,2,0,4,1,0,5,2,43.7,170197,0.147,11.8,6.3
12,2,1,3,11,11,3,0,1,1,0,6,0,34.2,47269,0.142,11.4,7.3
10,2,2,3,12,12,5,50,1,2,0,3,1,51.5,102886,0.183,9.2,5.9
5,1,3,3,3,10,1,0,1,2,1,7,4,61.4,41708,0.275,9.8,7.1
4,2,2,1,8,6,6,0,5,1,0,9,2,48.9,92577,0.648,12.1,7
5,4,3,2,2,2,5,50,4,1,0,2,2,46,146164,0,11.7,5.6
6,3,2,1,8,6,7,100,1,2,0,11,2,50.8,39570,0.562,2.7,8.7
1,2,2,1,7,7,5,50,2,1,0,7,1,41.7,76536,0.494,14.6,9.2
3,5,2,1,8,6,6,0,1,2,1,9,4,57.4,147851,0.448,23.7,7.3
5,3,2,3,2,2,5,50,2,2,0,10,1,37.9,91912,0.072,9.1,6.3
7,4,2,1,4,4,1,100,2,1,0,8,1,53.2,75366,0,9,5.7
2,4,2,3,11,11,6,50,2,4,0,9,0,51,109390,0,10.9,5.7
2,1,2,3,2,2,2,0,2,6,1,6,5,52.1,208940,0.157,10.2,7.2
7,1,2,3,6,5,1,50,1,6,1,12,2,37.3,213369,0.114,10.2,7.8
10,1,2,3,2,2,5,100,1,1,1,6,2,61.2,261641,0.023,10.9,7.5
11,3,2,1,6,5,5,50,5,1,0,7,3,45.3,63072,0.261,0,6.8
12,4,2,3,1,3,6,100,2,1,0,7,2,52.8,33185,0.254,12.8,4.8
4,4,2,3,5,1,5,100,1,1,0,8,6,39.8,69883,0.077,11.7,9
11,1,2,3,6,5,5,0,3,6,1,10,2,44.2,140049,0.2,15,8.7
3,4,2,3,6,5,5,100,2,1,0,11,2,36.8,95109,0.093,15.2,7.6
10,3,2,2,1,3,8,100,5,6,0,9,5,50.1,23353,0.042,4.6,5.2
4,1,2,3,2,2,9,0,3,1,1,11,3,49.1,140111,0.218,24.1,5.9
10,2,2,3,2,2,10,0,2,1,0,11,2,47.4,168392,0.059,9.3,4.1
12,2,3,3,2,2,5,0,2,3,0,9,3,34.6,203297,0.01,16.8,8.3
6,2,2,3,1,3,8,0,2,2,0,9,2,49.7,32845,0.131,14.3,3.9
1,3,2,3,4,4,9,50,2,1,0,6,0,44.8,37614,0,7,6.8
6,2,2,3,12,12,3,0,1,3,0,8,1,39.9,46755,0.14,13.8,6
1,4,2,2,2,2,5,0,1,1,0,12,1,44.6,90543,0.006,6.8,6.4
10,3,2,1,6,2,5,50,2,1,0,16,1,48.5,59851,0.486,5.7,8.3
4,4,2,3,11,2,9,100,2,2,0,6,1,46.6,81723,0.221,14.9,7.8
3,2,1,3,6,5,10,50,2,1,0,10,0,39.5,56040,0,21.3,6.4
9,1,2,1,2,2,5,50,1,2,1,7,0,46.4,249094,0.474,16.7,8.1
11,1,2,3,8,6,4,50,2,3,1,9,3,52.2,89553,0,11.3,7
10,2,2,3,12,12,1,100,3,2,0,9,0,35.5,85349,0.064,13.2,6.2
1,2,2,1,1,3,6,0,2,2,0,7,1,55.7,30134,0.34,24.2,7.4
12,3,2,3,1,3,5,0,2,6,0,7,0,44.3,28150,0.02,0.2,6.1
3,4,2,2,11,11,5,0,1,2,0,8,1,51.7,117732,0.041,10.8,4.7
11,4,2,3,2,2,7,0,1,1,1,8,2,45.5,134620,0.126,10.8,3.5
10,2,2,1,2,2,5,50,1,2,0,6,1,55.5,122685,0.419,10.1,7.2
11,4,2,3,12,12,5,0,2,1,0,6,2,46.5,100359,0,6,4.7
4,3,2,1,4,4,5,50,2,1,0,7,0,56.3,63995,0.515,7.6,5.4
10,2,2,3,11,11,5,50,1,2,0,10,4,49.8,112068,0.091,12,6.3
4,3,4,3,2,2,3,0,1,1,0,7,0,48.1,66783,0.191,0,5.3
11,3,1,3,2,2,9,100,2,1,0,9,0,44.8,41331,0.128,7,7.7
11,4,2,2,2,2,6,0,2,2,0,14,3,45.7,138574,0,8.5,7.9
4,1,2,3,11,11,9,100,5,3,1,7,2,43.7,144712,0,6.3,8.1
3,3,2,3,3,10,2,50,1,2,0,5,1,43,32256,0.054,1.6,6.3
4,5,2,2,10,9,1,50,3,2,1,10,4,57.8,176947,0.036,20.6,4
3,1,2,1,11,11,5,50,5,1,1,8,3,50.6,165093,0.155,18.6,6.8
5,1,4,3,11,11,1,0,2,2,1,11,3,50.5,114929,0.023,7.2,7.8
2,2,3,3,7,7,5,50,1,6,0,10,2,35.1,132201,0.099,9.7,9
3,4,2,3,1,5,6,100,5,1,0,3,2,54,41410,0.172,9.4,6.9
1,2,4,1,2,2,7,0,5,1,0,9,0,42.5,114338,0.369,16.8,6.3
1,5,3,3,11,11,3,0,5,1,1,8,1,32.2,113701,0,22.8,7.5
5,2,2,2,6,5,5,100,1,1,0,6,2,29.8,118428,0,4.9,6.8
4,3,4,3,7,7,8,50,2,7,0,9,2,39.9,40420,0.129,4,5.4
12,4,2,1,1,10,2,100,2,2,0,11,1,46.8,26225,0.57,9,5.4
10,1,2,1,5,1,6,0,2,2,1,11,0,48,120495,0.39,12.7,6
10,4,2,3,1,3,5,50,5,1,0,11,0,53,42254,0.161,8.2,6.5
9,3,2,1,2,2,2,100,1,1,0,4,0,36.1,69591,0.896,0.6,8.1
2,2,1,3,2,2,6,0,2,1,0,6,2,49.3,159959,0,11,5.6
10,3,2,3,2,2,5,100,2,1,0,5,0,31.4,82730,0.17,5.3,4.8
6,4,4,2,6,5,9,50,3,1,0,7,3,56.9,49545,0.033,9.6,4.9
6,4,1,3,1,3,4,100,1,1,0,7,1,46.4,12000,0.123,11.9,7
11,2,2,3,2,2,1,0,1,1,1,5,4,48.6,184577,0,18.2,5.9
4,4,2,1,5,1,8,0,3,1,0,6,1,50.3,58411,0.204,6.8,5.3
1,2,2,2,12,12,1,0,2,1,0,5,3,32,88637,0.032,15.9,7.4
4,2,2,3,1,3,8,100,4,1,0,10,0,50.3,36709,0.081,18.4,5.5
12,3,2,2,3,10,8,100,2,1,0,12,0,38.5,27950,0.054,3.7,5.1
1,4,2,3,1,3,6,0,2,5,0,6,4,45.5,34329,0.169,13.3,4.7
5,3,2,1,3,10,1,50,5,2,0,7,4,38.4,30362,0.555,15.4,5.1
7,5,2,3,11,11,8,0,2,1,1,5,3,54.1,214103,0.227,16.3,6.5
12,3,2,3,2,2,5,50,1,2,0,10,4,39.1,106655,0.232,9.6,8.3
10,1,2,1,2,2,9,0,2,1,1,9,1,48.8,102830,0.03,16.7,5.2
1,3,2,2,8,6,5,50,1,1,0,4,2,44.9,56124,0.045,7.9,6.1
10,4,2,3,2,6,5,100,1,1,0,13,2,33.9,94114,0.12,16.6,7.1
11,2,2,3,3,3,9,0,1,1,0,19,4,38.2,58343,0.17,11.6,6.7
1,3,2,3,11,11,8,0,3,4,0,6,2,31.3,46385,0.049,4.4,5.4
4,3,2,2,6,8,2,100,4,2,0,7,1,28.8,99489,0.005,5.8,6.6
10,2,2,1,9,8,6,0,2,1,0,6,2,46.4,52334,0.2,14.6,5.5
2,4,2,2,6,5,5,0,2,1,0,7,1,44.8,100875,0.034,6.4,5.7
12,3,2,3,10,9,5,100,2,2,0,7,0,34.7,77310,0.104,4.4,6.6
11,2,2,3,2,2,5,0,3,2,0,6,4,38.7,103525,0.055,8,5.8
10,3,3,3,1,3,6,50,1,2,0,9,0,41.9,20640,0.138,2.5,7.7
12,4,4,3,1,3,5,100,1,1,0,14,1,45.6,25814,0,8,8.9
8,3,1,2,1,3,5,0,3,1,0,9,1,37.7,18587,0.027,9.4,5.7
